# {"t_start": 1593250725.083373, "env_id": null} 
r,l,t
2578.0,832,7408.324182
3028.0,1231,7420.387275
1372.0,794,7428.135386
2042.0,731,7435.221009
2162.0,964,7444.650842
1035.0,545,7449.969221
3902.0,3409,7483.448178
1728.0,871,7491.811005
1845.0,755,7499.107508
1857.0,650,7505.380125
2205.0,801,7513.200116
1927.0,711,7520.190046
2140.0,860,7528.592101
894.0,461,7533.040916
1382.0,617,7538.979885
2126.0,774,7546.477268
1745.0,637,7552.657362
1460.0,643,7558.869115
915.0,480,7563.488312
1826.0,1033,7573.482673
1482.0,667,7579.967259
1056.0,499,7584.791984
1411.0,620,7590.854438
919.0,499,7595.643689
1936.0,705,7602.566432
576.0,375,7606.288234
1960.0,792,7613.955556
1472.0,690,7620.589429
2158.0,988,7630.223582
2631.0,976,7639.697742
1302.0,533,7644.895495
1500.0,609,7650.75549
1959.0,735,7657.905558
2332.0,855,7666.182402
1539.0,604,7672.063322
1927.0,752,7679.379797
1514.0,684,7686.13038
1293.0,602,7692.06476
2044.0,705,7698.923083
1317.0,560,7704.383951
2891.0,1110,7715.17679
2639.0,872,7723.769035
2568.0,920,7732.732074
957.0,460,7737.17942
2016.0,750,7744.518875
1164.0,645,7750.760001
1669.0,1003,7760.559808
2966.0,962,7770.032225
1514.0,556,7775.42844
1370.0,729,7782.891124
